Header,--------------------------------------------------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2,H13_BOVIN,sp|A7MAZ5|H13_BOVIN Histone H1.3 OS=Bos taurus OX=9913 GN=HIST1H1D PE=1 SV=1,5365,22140,183,183,18,18,2603,10693,1,0,0,406.2014,810.3883,2,810.3872,0.0011,99,107,0,32.46,0.00057,K,GTGASGSFK,L,,,,,"555: Sum of 2 scans. Range 1367 (rt=5.03223, f=2, i=224) to 1369 (rt=5.03652, f=2, i=225) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180602_NoPropTryp_B.raw]"
3,2,H13_BOVIN,sp|A7MAZ5|H13_BOVIN Histone H1.3 OS=Bos taurus OX=9913 GN=HIST1H1D PE=1 SV=1,5365,22140,183,183,18,18,2604,34630,1,0,0,406.2018,810.3891,2,810.3872,0.002,99,107,0,33.34,0.00046,K,GTGASGSFK,L,,,,,"571: Sum of 2 scans. Range 1370 (rt=5.03997, f=2, i=235) to 1375 (rt=5.05063, f=2, i=236) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180602_NoPropTryp_D.raw]"
3,2,H13_BOVIN,sp|A7MAZ5|H13_BOVIN Histone H1.3 OS=Bos taurus OX=9913 GN=HIST1H1D PE=1 SV=1,5365,22140,183,183,18,18,2605,22707,1,0,0,406.202,810.3895,2,810.3872,0.0023,99,107,0,37.63,0.00017,K,GTGASGSFK,L,,,,,"523: Sum of 2 scans. Range 1346 (rt=5.05025, f=2, i=250) to 1348 (rt=5.05452, f=2, i=251) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180602_NoPropTryp_C.raw]"
3,2,H13_BOVIN,sp|A7MAZ5|H13_BOVIN Histone H1.3 OS=Bos taurus OX=9913 GN=HIST1H1D PE=1 SV=1,5365,22140,183,183,18,18,2606,10659,1,0,0,406.2022,810.3899,2,810.3872,0.0027,99,107,0,23.27,0.0047,K,GTGASGSFK,L,,,,,"521: Sum of 2 scans. Range 1242 (rt=4.53117, f=5, i=46) to 1246 (rt=4.53975, f=5, i=47) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180602_NoPropTryp_B.raw]"
3,2,H13_BOVIN,sp|A7MAZ5|H13_BOVIN Histone H1.3 OS=Bos taurus OX=9913 GN=HIST1H1D PE=1 SV=1,5365,22140,183,183,18,18,2607,517,1,0,0,406.2025,810.3904,2,810.3872,0.0032,99,107,0,25.11,0.0031,K,GTGASGSFK,L,,,,,"518: Sum of 2 scans. Range 1228 (rt=4.5337, f=4, i=71) to 1231 (rt=4.54023, f=4, i=72) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180602_NoPropTryp_A.raw]"
3,2,H13_BOVIN,sp|A7MAZ5|H13_BOVIN Histone H1.3 OS=Bos taurus OX=9913 GN=HIST1H1D PE=1 SV=1,5365,22140,183,183,18,18,2608,45594,1,0,0,406.2027,810.3908,2,810.3872,0.0036,99,107,0,20.77,0.0084,K,GTGASGSFK,L,,,,,"35: Sum of 2 scans. Range 520 (rt=2.18735, f=2, i=49) to 521 (rt=2.18952, f=2, i=50) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180602_NoPropTryp_E.raw]"
3,2,H13_BOVIN,sp|A7MAZ5|H13_BOVIN Histone H1.3 OS=Bos taurus OX=9913 GN=HIST1H1D PE=1 SV=1,5365,22140,183,183,18,18,2611,555,1,0,0,406.203,810.3914,2,810.3872,0.0042,99,107,0,40.43,9.10E-05,K,GTGASGSFK,L,,,,,"556: Sum of 2 scans. Range 1349 (rt=5.02927, f=2, i=225) to 1351 (rt=5.03357, f=2, i=226) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180602_NoPropTryp_A.raw]"
3,2,H13_BOVIN,sp|A7MAZ5|H13_BOVIN Histone H1.3 OS=Bos taurus OX=9913 GN=HIST1H1D PE=1 SV=1,5365,22140,183,183,18,18,2612,22219,1,0,0,406.2034,810.3922,2,810.3872,0.005,99,107,0,21.5,0.0071,K,GTGASGSFK,L,,,,,"35: Sum of 2 scans. Range 518 (rt=2.18202, f=3, i=7) to 519 (rt=2.18423, f=3, i=8) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180602_NoPropTryp_C.raw]"
3,2,H13_BOVIN,sp|A7MAZ5|H13_BOVIN Histone H1.3 OS=Bos taurus OX=9913 GN=HIST1H1D PE=1 SV=1,5365,22140,183,183,18,18,2613,34093,1,0,0,406.2035,810.3924,2,810.3872,0.0052,99,107,0,27.01,0.002,K,GTGASGSFK,L,,,,,"34: Sum of 2 scans. Range 521 (rt=2.18162, f=2, i=48) to 522 (rt=2.18377, f=2, i=49) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180602_NoPropTryp_D.raw]"
3,2,H13_BOVIN,sp|A7MAZ5|H13_BOVIN Histone H1.3 OS=Bos taurus OX=9913 GN=HIST1H1D PE=1 SV=1,5365,22140,183,183,18,18,2614,22670,1,0,0,406.2044,810.3943,2,810.3872,0.0072,99,107,0,22.27,0.0059,K,GTGASGSFK,L,,,,,"486: Sum of 2 scans. Range 1224 (rt=4.55058, f=4, i=53) to 1227 (rt=4.55707, f=4, i=54) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180602_NoPropTryp_C.raw]"
3,2,H13_BOVIN,sp|A7MAZ5|H13_BOVIN Histone H1.3 OS=Bos taurus OX=9913 GN=HIST1H1D PE=1 SV=1,5365,22140,183,183,18,18,3110,558,1,0,0,420.2026,838.3906,2,838.3821,0.0085,99,107,0,25,0.0032,K,GTGASGSFK,L,Formyl (S),0.000050000.0,,,"559: Sum of 2 scans. Range 1355 (rt=5.04647, f=3, i=120) to 1358 (rt=5.05283, f=3, i=121) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180602_NoPropTryp_A.raw]"
3,2,H13_BOVIN,sp|A7MAZ5|H13_BOVIN Histone H1.3 OS=Bos taurus OX=9913 GN=HIST1H1D PE=1 SV=1,5365,22140,183,183,18,18,3111,34634,1,0,0,420.2035,838.3924,2,838.3821,0.0103,99,107,0,29.68,0.0011,K,GTGASGSFK,L,Formyl (S),0.000050000.0,,,"575: Sum of 2 scans. Range 1374 (rt=5.0485, f=6, i=34) to 1379 (rt=5.0592, f=6, i=35) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180602_NoPropTryp_D.raw]"
3,2,H13_BOVIN,sp|A7MAZ5|H13_BOVIN Histone H1.3 OS=Bos taurus OX=9913 GN=HIST1H1D PE=1 SV=1,5365,22140,183,183,18,18,3286,24598,1,0,0,423.2576,844.5006,2,844.5018,-0.0012,56,64,0,42.7,0.00018,R,SGVSLAALK,K,,,,,"2414: Sum of 2 scans. Range 4685 (rt=15.7544, f=2, i=1245) to 4686 (rt=15.7565, f=2, i=1246) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180602_NoPropTryp_C.raw]"
3,2,H13_BOVIN,sp|A7MAZ5|H13_BOVIN Histone H1.3 OS=Bos taurus OX=9913 GN=HIST1H1D PE=1 SV=1,5365,22140,183,183,18,18,3287,24456,1,0,0,423.2582,844.5019,2,844.5018,0.0001,56,64,0,46.69,7.30E-05,R,SGVSLAALK,K,,,,,"2272: Sum of 2 scans. Range 4491 (rt=15.2464, f=2, i=1215) to 4492 (rt=15.2485, f=2, i=1216) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180602_NoPropTryp_C.raw]"
3,2,H13_BOVIN,sp|A7MAZ5|H13_BOVIN Histone H1.3 OS=Bos taurus OX=9913 GN=HIST1H1D PE=1 SV=1,5365,22140,183,183,18,18,3288,12551,1,0,0,423.2585,844.5025,2,844.5018,0.0007,56,64,0,50.3,3.20E-05,R,SGVSLAALK,K,,,,,"2413: Sum of 2 scans. Range 4610 (rt=15.2408, f=3, i=752) to 4617 (rt=15.2559, f=3, i=753) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180602_NoPropTryp_B.raw]"
3,2,H13_BOVIN,sp|A7MAZ5|H13_BOVIN Histone H1.3 OS=Bos taurus OX=9913 GN=HIST1H1D PE=1 SV=1,5365,22140,183,183,18,18,3289,2476,1,0,0,423.2587,844.5028,2,844.5018,0.001,56,64,0,48.75,4.50E-05,R,SGVSLAALK,K,,,,,"2477: Sum of 2 scans. Range 4690 (rt=15.716, f=2, i=1221) to 4693 (rt=15.7224, f=2, i=1222) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180602_NoPropTryp_A.raw]"
3,2,H13_BOVIN,sp|A7MAZ5|H13_BOVIN Histone H1.3 OS=Bos taurus OX=9913 GN=HIST1H1D PE=1 SV=1,5365,22140,183,183,18,18,3290,36547,1,0,0,423.2587,844.5029,2,844.5018,0.0011,56,64,0,44.62,0.00012,R,SGVSLAALK,K,,,,,"2488: Sum of 2 scans. Range 4749 (rt=15.7555, f=2, i=1254) to 4752 (rt=15.7619, f=2, i=1255) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180602_NoPropTryp_D.raw]"
3,2,H13_BOVIN,sp|A7MAZ5|H13_BOVIN Histone H1.3 OS=Bos taurus OX=9913 GN=HIST1H1D PE=1 SV=1,5365,22140,183,183,18,18,3291,47845,1,0,0,423.2588,844.503,2,844.5018,0.0012,56,64,0,61.07,2.70E-06,R,SGVSLAALK,K,,,,,"2286: Sum of 2 scans. Range 4527 (rt=15.267, f=2, i=1214) to 4530 (rt=15.2735, f=2, i=1215) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180602_NoPropTryp_E.raw]"
3,2,H13_BOVIN,sp|A7MAZ5|H13_BOVIN Histone H1.3 OS=Bos taurus OX=9913 GN=HIST1H1D PE=1 SV=1,5365,22140,183,183,18,18,3292,2323,1,0,0,423.259,844.5034,2,844.5018,0.0016,56,64,0,50.73,2.40E-05,R,SGVSLAALK,K,,,,,"2324: Sum of 2 scans. Range 4495 (rt=15.2069, f=2, i=1192) to 4497 (rt=15.2112, f=2, i=1193) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180602_NoPropTryp_A.raw]"
3,2,H13_BOVIN,sp|A7MAZ5|H13_BOVIN Histone H1.3 OS=Bos taurus OX=9913 GN=HIST1H1D PE=1 SV=1,5365,22140,183,183,18,18,3293,12709,1,0,0,423.2591,844.5036,2,844.5018,0.0018,56,64,0,45.88,7.40E-05,R,SGVSLAALK,K,,,,,"2571: Sum of 2 scans. Range 4812 (rt=15.7543, f=2, i=1245) to 4817 (rt=15.765, f=2, i=1246) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180602_NoPropTryp_B.raw]"
3,2,H13_BOVIN,sp|A7MAZ5|H13_BOVIN Histone H1.3 OS=Bos taurus OX=9913 GN=HIST1H1D PE=1 SV=1,5365,22140,183,183,18,18,3294,48007,1,0,0,423.2591,844.5037,2,844.5018,0.0019,56,64,0,43.41,0.00013,R,SGVSLAALK,K,,,,,"2448: Sum of 2 scans. Range 4736 (rt=15.7735, f=2, i=1230) to 4738 (rt=15.7777, f=2, i=1231) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180602_NoPropTryp_E.raw]"
3,2,H13_BOVIN,sp|A7MAZ5|H13_BOVIN Histone H1.3 OS=Bos taurus OX=9913 GN=HIST1H1D PE=1 SV=1,5365,22140,183,183,18,18,3295,36379,1,0,0,423.2603,844.5061,2,844.5018,0.0043,56,64,0,63.18,1.30E-06,R,SGVSLAALK,K,,,,,"2320: Sum of 2 scans. Range 4536 (rt=15.2319, f=2, i=1235) to 4542 (rt=15.2449, f=2, i=1236) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180602_NoPropTryp_D.raw]"
3,2,H13_BOVIN,sp|A7MAZ5|H13_BOVIN Histone H1.3 OS=Bos taurus OX=9913 GN=HIST1H1D PE=1 SV=1,5365,22140,183,183,18,18,3997,10666,1,0,0,436.7434,871.4722,2,871.4763,-0.0041,112,120,0,22.54,0.0077,K,AATGEAKPK,G,,,,,"528: Sum of 2 scans. Range 1263 (rt=4.59757, f=3, i=113) to 1264 (rt=4.59968, f=3, i=114) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180602_NoPropTryp_B.raw]"
3,2,H13_BOVIN,sp|A7MAZ5|H13_BOVIN Histone H1.3 OS=Bos taurus OX=9913 GN=HIST1H1D PE=1 SV=1,5365,22140,183,183,18,18,3999,34535,1,0,0,436.7443,871.474,2,871.4763,-0.0023,112,120,0,23.45,0.0063,K,AATGEAKPK,G,,,,,"476: Sum of 2 scans. Range 1117 (rt=4.08442, f=2, i=147) to 1118 (rt=4.08658, f=2, i=148) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180602_NoPropTryp_D.raw]"
3,2,H13_BOVIN,sp|A7MAZ5|H13_BOVIN Histone H1.3 OS=Bos taurus OX=9913 GN=HIST1H1D PE=1 SV=1,5365,22140,183,183,18,18,4000,8,1,0,0,436.7444,871.4742,2,871.4763,-0.0021,112,120,0,32.76,0.00091,K,AATGEAKPK,G,,,,,"9: Sum of 2 scans. Range 435 (rt=1.9106, f=2, i=17) to 437 (rt=1.91485, f=2, i=18) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180602_NoPropTryp_A.raw]"
3,2,H13_BOVIN,sp|A7MAZ5|H13_BOVIN Histone H1.3 OS=Bos taurus OX=9913 GN=HIST1H1D PE=1 SV=1,5365,22140,183,183,18,18,4001,34067,1,0,0,436.7444,871.4743,2,871.4763,-0.002,112,120,0,26.26,0.0034,K,AATGEAKPK,G,,,,,"8: Sum of 2 scans. Range 443 (rt=1.92932, f=2, i=15) to 445 (rt=1.93355, f=2, i=16) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180602_NoPropTryp_D.raw]"
3,2,H13_BOVIN,sp|A7MAZ5|H13_BOVIN Histone H1.3 OS=Bos taurus OX=9913 GN=HIST1H1D PE=1 SV=1,5365,22140,183,183,18,18,4003,22193,1,0,0,436.745,871.4753,2,871.4763,-0.001,112,120,0,27.84,0.0024,K,AATGEAKPK,G,,,,,"9: Sum of 2 scans. Range 443 (rt=1.92727, f=2, i=17) to 444 (rt=1.92938, f=2, i=18) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180602_NoPropTryp_C.raw]"
3,2,H13_BOVIN,sp|A7MAZ5|H13_BOVIN Histone H1.3 OS=Bos taurus OX=9913 GN=HIST1H1D PE=1 SV=1,5365,22140,183,183,18,18,4004,10187,1,0,0,436.7451,871.4756,2,871.4763,-0.0007,112,120,0,37.21,0.00032,K,AATGEAKPK,G,,,,,"49: Scan 565 (rt=2.37903, f=2, i=65) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180602_NoPropTryp_B.raw]"
3,2,H13_BOVIN,sp|A7MAZ5|H13_BOVIN Histone H1.3 OS=Bos taurus OX=9913 GN=HIST1H1D PE=1 SV=1,5365,22140,183,183,18,18,4005,45568,1,0,0,436.7452,871.4759,2,871.4763,-0.0004,112,120,0,37.88,0.00028,K,AATGEAKPK,G,,,,,"9: Sum of 2 scans. Range 445 (rt=1.93782, f=2, i=17) to 446 (rt=1.93993, f=2, i=18) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180602_NoPropTryp_E.raw]"
3,2,H13_BOVIN,sp|A7MAZ5|H13_BOVIN Histone H1.3 OS=Bos taurus OX=9913 GN=HIST1H1D PE=1 SV=1,5365,22140,183,183,18,18,4007,45617,1,0,0,436.7455,871.4765,2,871.4763,0.0002,112,120,0,28.03,0.0024,K,AATGEAKPK,G,,,,,"58: Scan 582 (rt=2.45902, f=2, i=67) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180602_NoPropTryp_E.raw]"
3,2,H13_BOVIN,sp|A7MAZ5|H13_BOVIN Histone H1.3 OS=Bos taurus OX=9913 GN=HIST1H1D PE=1 SV=1,5365,22140,183,183,18,18,4008,34113,1,0,0,436.7456,871.4766,2,871.4763,0.0003,112,120,0,38.74,0.00023,K,AATGEAKPK,G,,,,,"54: Scan 577 (rt=2.43575, f=3, i=23) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180602_NoPropTryp_D.raw]"
3,2,H13_BOVIN,sp|A7MAZ5|H13_BOVIN Histone H1.3 OS=Bos taurus OX=9913 GN=HIST1H1D PE=1 SV=1,5365,22140,183,183,18,18,4011,58,1,0,0,436.746,871.4774,2,871.4763,0.0011,112,120,0,39.77,0.00019,K,AATGEAKPK,G,,,,,"59: Scan 572 (rt=2.41742, f=3, i=26) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180602_NoPropTryp_A.raw]"
3,2,H13_BOVIN,sp|A7MAZ5|H13_BOVIN Histone H1.3 OS=Bos taurus OX=9913 GN=HIST1H1D PE=1 SV=1,5365,22140,183,183,18,18,4014,34198,1,0,0,436.7464,871.4783,2,871.4763,0.002,112,120,0,47.01,3.90E-05,K,AATGEAKPK,G,,,,,"139: Scan 708 (rt=2.94428, f=3, i=47) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180602_NoPropTryp_D.raw]"
3,2,H13_BOVIN,sp|A7MAZ5|H13_BOVIN Histone H1.3 OS=Bos taurus OX=9913 GN=HIST1H1D PE=1 SV=1,5365,22140,183,183,18,18,4015,10145,1,0,0,436.7466,871.4786,2,871.4763,0.0023,112,120,0,27.95,0.0024,K,AATGEAKPK,G,,,,,"7: Sum of 2 scans. Range 429 (rt=1.87678, f=2, i=15) to 430 (rt=1.8789, f=2, i=16) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180602_NoPropTryp_B.raw]"
3,2,H13_BOVIN,sp|A7MAZ5|H13_BOVIN Histone H1.3 OS=Bos taurus OX=9913 GN=HIST1H1D PE=1 SV=1,5365,22140,183,183,18,18,4016,22304,1,0,0,436.7468,871.4791,2,871.4763,0.0028,112,120,0,37,0.00034,K,AATGEAKPK,G,,,,,"120: Scan 698 (rt=2.9422, f=2, i=116) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180602_NoPropTryp_C.raw]"
3,2,H13_BOVIN,sp|A7MAZ5|H13_BOVIN Histone H1.3 OS=Bos taurus OX=9913 GN=HIST1H1D PE=1 SV=1,5365,22140,183,183,18,18,4017,22240,1,0,0,436.7469,871.4792,2,871.4763,0.0029,112,120,0,49.74,2.20E-05,K,AATGEAKPK,G,,,,,"56: Scan 577 (rt=2.4384, f=2, i=74) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180602_NoPropTryp_C.raw]"
3,2,H13_BOVIN,sp|A7MAZ5|H13_BOVIN Histone H1.3 OS=Bos taurus OX=9913 GN=HIST1H1D PE=1 SV=1,5365,22140,183,183,18,18,4021,45697,1,0,0,436.7474,871.4803,2,871.4763,0.004,112,120,0,44.96,6.10E-05,K,AATGEAKPK,G,,,,,"138: Scan 712 (rt=2.97605, f=2, i=110) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180602_NoPropTryp_E.raw]"
3,2,H13_BOVIN,sp|A7MAZ5|H13_BOVIN Histone H1.3 OS=Bos taurus OX=9913 GN=HIST1H1D PE=1 SV=1,5365,22140,183,183,18,18,4022,10282,1,0,0,436.7476,871.4805,2,871.4763,0.0042,112,120,0,42.12,0.00011,K,AATGEAKPK,G,,,,,"144: Scan 704 (rt=2.89385, f=2, i=102) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180602_NoPropTryp_B.raw]"
3,2,H13_BOVIN,sp|A7MAZ5|H13_BOVIN Histone H1.3 OS=Bos taurus OX=9913 GN=HIST1H1D PE=1 SV=1,5365,22140,183,183,18,18,4024,125,1,0,0,436.7478,871.4811,2,871.4763,0.0048,112,120,0,48.33,2.90E-05,K,AATGEAKPK,G,,,,,"126: Scan 696 (rt=2.92705, f=3, i=50) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180602_NoPropTryp_A.raw]"
3,2,H13_BOVIN,sp|A7MAZ5|H13_BOVIN Histone H1.3 OS=Bos taurus OX=9913 GN=HIST1H1D PE=1 SV=1,5365,22140,183,183,18,18,6660,23133,1,0,0,487.3008,972.587,2,972.5968,-0.0098,56,65,1,27.25,0.0061,R,SGVSLAALKK,A,,,,,"949: Sum of 2 scans. Range 2131 (rt=7.74985, f=2, i=518) to 2132 (rt=7.75195, f=2, i=519) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180602_NoPropTryp_C.raw]"
3,2,H13_BOVIN,sp|A7MAZ5|H13_BOVIN Histone H1.3 OS=Bos taurus OX=9913 GN=HIST1H1D PE=1 SV=1,5365,22140,183,183,18,18,6663,46962,1,0,0,487.3019,972.5892,2,972.5968,-0.0075,56,65,1,68.43,4.70E-07,R,SGVSLAALKK,A,,,,,"1403: Sum of 2 scans. Range 3007 (rt=10.6964, f=3, i=430) to 3011 (rt=10.7051, f=3, i=431) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180602_NoPropTryp_E.raw]"
3,2,H13_BOVIN,sp|A7MAZ5|H13_BOVIN Histone H1.3 OS=Bos taurus OX=9913 GN=HIST1H1D PE=1 SV=1,5365,22140,183,183,18,18,6664,23582,1,0,0,487.3019,972.5893,2,972.5968,-0.0074,56,65,1,44.25,0.00012,R,SGVSLAALKK,A,,,,,"1398: Sum of 2 scans. Range 2975 (rt=10.682, f=3, i=419) to 2979 (rt=10.6907, f=3, i=420) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180602_NoPropTryp_C.raw]"
3,2,H13_BOVIN,sp|A7MAZ5|H13_BOVIN Histone H1.3 OS=Bos taurus OX=9913 GN=HIST1H1D PE=1 SV=1,5365,22140,183,183,18,18,6666,35496,1,0,0,487.3022,972.5899,2,972.5968,-0.0068,56,65,1,40.49,0.00029,R,SGVSLAALKK,A,,,,,"1437: Sum of 2 scans. Range 3026 (rt=10.6703, f=2, i=809) to 3029 (rt=10.6767, f=2, i=810) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180602_NoPropTryp_D.raw]"
3,2,H13_BOVIN,sp|A7MAZ5|H13_BOVIN Histone H1.3 OS=Bos taurus OX=9913 GN=HIST1H1D PE=1 SV=1,5365,22140,183,183,18,18,6667,11605,1,0,0,487.3025,972.5904,2,972.5968,-0.0063,56,65,1,32.17,0.0016,R,SGVSLAALKK,A,,,,,"1467: Sum of 2 scans. Range 3070 (rt=10.6993, f=4, i=230) to 3076 (rt=10.7123, f=4, i=231) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180602_NoPropTryp_B.raw]"
3,2,H13_BOVIN,sp|A7MAZ5|H13_BOVIN Histone H1.3 OS=Bos taurus OX=9913 GN=HIST1H1D PE=1 SV=1,5365,22140,183,183,18,18,6668,11138,1,0,0,487.3043,972.5941,2,972.5968,-0.0027,56,65,1,35.22,0.00071,R,SGVSLAALKK,A,,,,,"1000: Sum of 2 scans. Range 2231 (rt=7.91197, f=3, i=294) to 2233 (rt=7.91627, f=3, i=295) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180602_NoPropTryp_B.raw]"
3,2,H13_BOVIN,sp|A7MAZ5|H13_BOVIN Histone H1.3 OS=Bos taurus OX=9913 GN=HIST1H1D PE=1 SV=1,5365,22140,183,183,18,18,6672,35610,1,0,0,487.3055,972.5964,2,972.5968,-0.0003,56,65,1,32.42,0.0013,R,SGVSLAALKK,A,,,,,"1551: Sum of 2 scans. Range 3228 (rt=11.3325, f=2, i=878) to 3229 (rt=11.3346, f=2, i=879) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180602_NoPropTryp_D.raw]"
3,2,H13_BOVIN,sp|A7MAZ5|H13_BOVIN Histone H1.3 OS=Bos taurus OX=9913 GN=HIST1H1D PE=1 SV=1,5365,22140,183,183,18,18,6674,11417,1,0,0,487.3062,972.5979,2,972.5968,0.0011,56,65,1,88.92,2.00E-09,R,SGVSLAALKK,A,,,,,"1279: Scan 2761 (rt=9.67915, f=2, i=714) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180602_NoPropTryp_B.raw]"
3,2,H13_BOVIN,sp|A7MAZ5|H13_BOVIN Histone H1.3 OS=Bos taurus OX=9913 GN=HIST1H1D PE=1 SV=1,5365,22140,183,183,18,18,6675,35321,1,0,0,487.3064,972.5983,2,972.5968,0.0015,56,65,1,89.23,1.90E-09,R,SGVSLAALKK,A,,,,,"1262: Scan 2729 (rt=9.65913, f=2, i=713) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180602_NoPropTryp_D.raw]"
3,2,H13_BOVIN,sp|A7MAZ5|H13_BOVIN Histone H1.3 OS=Bos taurus OX=9913 GN=HIST1H1D PE=1 SV=1,5365,22140,183,183,18,18,6676,35403,1,0,0,487.3066,972.5986,2,972.5968,0.0018,56,65,1,84.95,5.00E-09,R,SGVSLAALKK,A,,,,,"1344: Scan 2865 (rt=10.1646, f=2, i=754) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180602_NoPropTryp_D.raw]"
3,2,H13_BOVIN,sp|A7MAZ5|H13_BOVIN Histone H1.3 OS=Bos taurus OX=9913 GN=HIST1H1D PE=1 SV=1,5365,22140,183,183,18,18,6677,23429,1,0,0,487.3068,972.5991,2,972.5968,0.0024,56,65,1,89.26,1.80E-09,R,SGVSLAALKK,A,,,,,"1245: Scan 2692 (rt=9.67653, f=2, i=716) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180602_NoPropTryp_C.raw]"
3,2,H13_BOVIN,sp|A7MAZ5|H13_BOVIN Histone H1.3 OS=Bos taurus OX=9913 GN=HIST1H1D PE=1 SV=1,5365,22140,183,183,18,18,6678,1375,1,0,0,487.3072,972.5999,2,972.5968,0.0032,56,65,1,65.33,4.50E-07,R,SGVSLAALKK,A,,,,,"1376: Scan 2835 (rt=10.1541, f=2, i=737) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180602_NoPropTryp_A.raw]"
